exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,non_timeout_failure_rate,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rule_Collision,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way,fail_rule_Simultaneous_Intersection_Entry
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,1,5000,2031.078779220581,1.0,15,1.0,5.23000014796853,0.0,0.0,49.333333333333336,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,49.333333333333336,49.333333333333336,20.27027027027027,49.333333333333336,49.333333333333336,20.27027027027027,54.0,0.9147348683296108,-4.666666666666667,0,75,427,238,0.0,0.8707391175869349,0.9129925608634949,0.042253443276559985,1.0,0.29305003552596914,0.13236580350109048,0.17934880862767633,1.0,0,0,740,0,0,75,427,238,0.8948151879213951,0.8128025117884012,0.7893495519418974,1.0,6,34,42,,,,,,,,,,,,,,,,,,,,0.0,49.333333333333336,5.230000766118367,0.0,1.0,0.0,5000,0.0888,444,259,0,0.0,0,0,0,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,2,10000,4540.70853972435,1.0,15,0.8666666666666667,3.443333478520314,0.13333333333333333,0.0,45.4,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,45.4,52.38461538461539,19.08957415565345,45.4,52.38461538461539,19.08957415565345,54.0,0.824398512964803,-8.6,0,17,439,227,1.0,0.8278232406644835,0.8867903586537038,0.058967117989220344,1.0,0.37089308956297085,0.178856288706052,0.23646261195868995,1.0,0,0,683,0,0,17,439,227,0.8636226408827182,0.7601580898690625,0.7323850434748006,1.0,7,31,43,,,,,,,,,,,,,,,,,,,,0.13333333333333333,45.53333333333333,3.4433342297871907,0.0,0.8666666666666667,0.13333333333333333,5000,0.0964,482,278,2,1.0,2,2,0,0,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,3,15000,7112.757897615433,1.0,15,0.8666666666666667,1.7533335770169893,0.13333333333333333,0.0,43.6,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,43.6,50.30769230769231,19.877675840978593,43.6,50.30769230769231,19.877675840978593,54.0,0.8120258986538172,-10.4,0,5,440,211,0.5555555555555556,0.8113846280952779,0.872070671763362,0.06068604366808403,1.0,0.37519097630794884,0.1882728573798043,0.25061584467624837,1.0,0,0,656,0,0,5,440,211,0.8562225733043217,0.748669425408901,0.7195935138932815,1.0,6,36,43,,,,,,,,,,,,,,,,,,,,0.13333333333333333,43.733333333333334,1.7533341248830159,0.0,0.8666666666666667,0.13333333333333333,5000,0.0772,386,235,7,0.5555555555555556,2,2,0,5,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,4,20000,9653.183442115784,1.0,15,0.8,3.2066668065885704,0.13333333333333333,0.06666666666666667,43.86666666666667,1,0.8,0.8,0.13333333333333333,0.06666666666666667,12,2,1,0.8,0.8,0.0,0.0,43.86666666666667,54.833333333333336,18.237082066869302,43.86666666666667,54.833333333333336,18.237082066869302,54.0,0.8154542495246234,-10.133333333333333,0,6,426,228,0.5,0.7798858913056779,0.8525243762767676,0.0726384849710898,1.0,0.5086847407856222,0.22002249251712452,0.281307563679575,0.9743589743589743,0,0,660,0,0,6,426,228,0.8453328515544082,0.7245355870659378,0.687786121079416,1.0,6,32,48,,,,,,,,,,,,,,,,,,,,0.13333333333333333,44.0,3.2066675345102946,0.06666666666666667,0.8,0.13333333333333333,5000,0.0938,469,255,15,0.5,2,2,0,13,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,5,25000,12125.48220705986,1.0,15,0.8666666666666667,3.360000143200159,0.13333333333333333,0.0,42.6,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,42.6,49.15384615384615,20.344287949921753,42.6,49.15384615384615,20.344287949921753,54.0,0.7914517765966802,-11.4,4,3,439,195,0.3,0.7874155384887958,0.8567694778003484,0.06935393931155272,1.0,0.5427919457958613,0.2103140661710882,0.25981908066956655,0.9558823529411765,0,0,641,0,4,3,439,195,0.849704784275775,0.7370302370733431,0.707242104476216,1.0,8,28,52,,,,,,,,,,,,,,,,,,,,0.13333333333333333,42.733333333333334,3.3600008328755697,0.0,0.8666666666666667,0.13333333333333333,5000,0.0796,398,239,23,0.3,2,2,0,21,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,6,30000,14612.965338230133,1.0,15,0.9333333333333333,2.8366669240097204,0.06666666666666667,0.0,35.46666666666667,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.0,14,1,0,0.9333333333333333,0.9333333333333333,0.0,0.0,35.46666666666667,38.0,26.31578947368421,35.46666666666667,38.0,26.31578947368421,54.0,0.6614683685235826,-18.533333333333335,7,0,480,46,0.0,0.820338299026185,0.8834567282481668,0.06311842922198169,1.0,0.683789080679836,0.18562349846226636,0.19984651667609335,0.3709677419354839,0,0,533,0,7,0,480,46,0.8816984340576473,0.7917485515644693,0.761740069200353,1.0,5,23,68,,,,,,,,,,,,,,,,,,,,0.06666666666666667,35.53333333333333,2.8366676966349282,0.0,0.9333333333333333,0.06666666666666667,5000,0.0728,364,259,74,0.0,1,1,1,72,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,7,35000,17065.180789232254,1.0,15,0.8666666666666667,0.30000035067399344,0.13333333333333333,0.0,33.93333333333333,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,33.93333333333333,39.15384615384615,25.540275049115913,33.93333333333333,39.15384615384615,25.540275049115913,54.0,0.6345455280641218,-20.066666666666666,7,0,453,51,0.0,0.8149784026838796,0.882462554715151,0.06748415203127142,1.0,0.7748712152798538,0.19728446613319234,0.20534468562854363,0.40476190476190477,0,0,511,0,7,0,453,51,0.8776436055009845,0.7847564708470657,0.754042577807684,1.0,8,16,75,,,,,,,,,,,,,,,,,,,,0.13333333333333333,34.06666666666667,0.30000108083089194,0.0,0.8666666666666667,0.13333333333333333,5000,0.062,310,228,65,0.0,2,2,1,62,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,8,40000,19397.150421857834,1.0,15,0.9333333333333333,2.8366669242580733,0.06666666666666667,0.0,36.333333333333336,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.0,14,1,0,0.9333333333333333,0.9333333333333333,0.0,0.0,36.333333333333336,38.92857142857143,25.68807339449541,36.333333333333336,38.92857142857143,25.68807339449541,54.0,0.6817733982726661,-17.666666666666668,4,0,482,60,0.0,0.806439187391337,0.8793649159289978,0.07292572853766081,1.0,0.909428160965968,0.21152364603165305,0.2085340760730125,0.44776119402985076,0,0,546,0,4,0,482,60,0.8729403494915247,0.7777617726706978,0.7483593909950047,1.0,5,20,67,,,,,,,,,,,,,,,,,,,,0.06666666666666667,36.4,2.836667760213216,0.0,0.9333333333333333,0.06666666666666667,5000,0.052,260,177,68,0.0,1,1,1,66,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,9,45000,21730.98077058792,1.0,15,0.9333333333333333,2.8366669242580733,0.06666666666666667,0.0,36.13333333333333,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.0,14,1,0,0.9333333333333333,0.9333333333333333,0.0,0.0,36.13333333333333,38.714285714285715,25.830258302583026,36.13333333333333,38.714285714285715,25.830258302583026,54.0,0.6784527802556534,-17.866666666666667,7,0,478,58,0.0,0.8023099046385749,0.8735895318220992,0.07127962718352429,1.0,0.8875305713154376,0.21109976876067413,0.21256093209537352,0.42028985507246375,0,0,543,0,7,0,478,58,0.8731020010637315,0.7764396642439383,0.7452756048730724,1.0,7,19,70,,,,,,,,,,,,,,,,,,,,0.06666666666666667,36.2,2.8366676966349282,0.0,0.9333333333333333,0.06666666666666667,5000,0.0652,326,253,71,0.0,1,1,1,69,0
exp1_compact3_easy_plpg_k1_v11,,,,PLPGPPO,unknown,2,val,10,50000,24097.95460009575,1.0,15,0.9333333333333333,2.8366669242580733,0.06666666666666667,0.0,35.13333333333333,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.0,14,1,0,0.9333333333333333,0.9333333333333333,0.0,0.0,35.13333333333333,37.642857142857146,26.565464895635674,35.13333333333333,37.642857142857146,26.565464895635674,54.0,0.661301952870491,-18.866666666666667,3,0,470,55,0.0,0.8055103874454895,0.8745584686597189,0.06904808121422927,1.0,0.8877008455094642,0.20538652417334644,0.204202106991557,0.4296875,0,0,528,0,3,0,470,55,0.8752967329187826,0.782016576722857,0.7529674421600772,1.0,6,11,81,,,,,,,,,,,,,,,,,,,,0.06666666666666667,35.2,2.8366676648457845,0.0,0.9333333333333333,0.06666666666666667,5000,0.0584,292,220,67,0.0,1,1,1,65,0
