exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,agent_car_2_failure_involvement_rate,agent_car_2_mean_active_steps,agent_car_2_mean_reward,agent_car_2_timeout_unresolved_rate,agent_car_2_tsr,non_timeout_failure_rate,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rl_agent_3,fail_rl_agent_6,fail_rule_Collision,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way,fail_rule_Simultaneous_Intersection_Entry
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,1,3000,689.2041120529175,0.0,15,0.0,-1.8666666666666667,0.3333333333333333,0.6666666666666666,62.333333333333336,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,5,10,0.0,0.0,0.0,0.0,31.166666666666668,935.0,0.0,31.166666666666668,935.0,0.0,69.73333333333333,0.9303482721947725,-7.4,0,0,0,1880,0.0,0.9376422886835768,0.946434278025272,0.008791989341695257,1.0,0.007016656985704569,0.047286970160425976,0.08772987813114169,1.0,30,0,1850,0,0,0,0,1880,0.9461342074135517,0.9104220507943884,0.8943124695027128,1.0,9,12,3,,,,,,,,,,,,,,,,,,,,0.26666666666666666,57.733333333333334,-2.6666666666666665,0.6,0.0,0.06666666666666667,57.733333333333334,-0.6666666666666666,0.6,0.0,0.3333333333333333,3000,0.14,420,359,5,0.0,4,1,5,0,0,0
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,2,6000,1917.5822467803955,0.0,15,0.0,-1.8666666666666667,0.3333333333333333,0.6666666666666666,62.333333333333336,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,5,10,0.0,0.0,0.0,0.0,31.166666666666668,935.0,0.0,31.166666666666668,935.0,0.0,69.73333333333333,0.9303482721947725,-7.4,0,0,0,1880,0.0,0.937184879754452,0.9462457206972101,0.009060840942758195,1.0,0.007255423022434116,0.047875913795321544,0.08823505376188204,1.0,0,0,1878,2,0,0,0,1880,0.9456470312273249,0.9098450340172077,0.8938215497009298,1.0,7,14,3,,,,,,,,,,,,,,,,,,,,0.26666666666666666,57.733333333333334,-2.6666666666666665,0.6,0.0,0.06666666666666667,57.733333333333334,-0.6666666666666666,0.6,0.0,0.3333333333333333,3000,0.157,471,397,5,0.0,4,1,5,0,0,0
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,3,9000,3365.0806877613068,0.0,15,0.0,-1.8666666666666667,0.3333333333333333,0.6666666666666666,62.333333333333336,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,5,10,0.0,0.0,0.0,0.0,31.166666666666668,935.0,0.0,31.166666666666668,935.0,0.0,69.73333333333333,0.9303482721947725,-7.4,0,0,0,1880,0.0,0.9368769908204991,0.9459417561267285,0.009064765306229287,1.0,0.0072483911139375355,0.04813901071060211,0.08867597877186664,1.0,0,0,1880,0,0,0,0,1880,0.9455455788589539,0.9094818188789043,0.8936258803022669,1.0,4,13,7,,,,,,,,,,,,,,,,,,,,0.26666666666666666,57.733333333333334,-2.6666666666666665,0.6,0.0,0.06666666666666667,57.733333333333334,-0.6666666666666666,0.6,0.0,0.3333333333333333,3000,0.125,375,285,5,0.0,4,1,5,0,0,0
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,4,12000,4499.193060398102,0.0,15,0.0,-1.8666666666666667,0.3333333333333333,0.6666666666666666,62.333333333333336,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,5,10,0.0,0.0,0.0,0.0,31.166666666666668,935.0,0.0,31.166666666666668,935.0,0.0,69.73333333333333,0.9303482721947725,-7.4,0,0,0,1880,0.0,0.9372752045697355,0.9461850658693212,0.008909861299585788,1.0,0.007111321526896605,0.04764419729088215,0.0874146708247668,1.0,0,0,1880,0,0,0,0,1880,0.9461918221826249,0.9106720703079345,0.8944154850980068,1.0,6,12,5,,,,,,,,,,,,,,,,,,,,0.26666666666666666,57.733333333333334,-2.6666666666666665,0.6,0.0,0.06666666666666667,57.733333333333334,-0.6666666666666666,0.6,0.0,0.3333333333333333,3000,0.111,333,222,5,0.0,4,1,5,0,0,0
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,5,15000,5644.395505905151,0.0,15,0.0,-1.3349999948094289,0.13333333333333333,0.8666666666666667,68.93333333333334,2,0.0,0.0,0.13333333333333333,0.8666666666666667,0,2,13,0.0,0.0,0.0,0.0,34.46666666666667,1034.0,0.0,34.46666666666667,1034.0,0.0,69.73333333333333,1.0236033906672823,-0.8,0,0,28,2044,0.0,0.9244572142980504,0.9420885804997448,0.017631366201694407,1.0,0.09739500852517467,0.06705951628106212,0.10327241614345878,1.0,0,0,2072,0,0,0,28,2044,0.9357642390438028,0.891587204146145,0.8738389604484023,1.0,11,13,2,,,,,,,,,,,,,,,,,,,,0.06666666666666667,64.13333333333334,-1.7233333277205627,0.8,0.0,0.06666666666666667,64.13333333333334,-0.5466666638851165,0.8,0.0,0.13333333333333333,3000,0.122,366,278,2,0.0,1,1,2,0,0,0
exp1_compact3_easy_plpg_k2_v8,,,,PLPGPPO,unknown,2,val,6,18000,6824.0637383461,0.0,15,0.0,-1.8466666658719382,0.3333333333333333,0.6666666666666666,62.333333333333336,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,5,10,0.0,0.0,0.0,0.0,31.166666666666668,935.0,0.0,31.166666666666668,935.0,0.0,69.73333333333333,0.9303482721947725,-7.4,0,0,4,1876,0.0,0.9378835843598589,0.9465318882401953,0.008648303880336437,1.0,0.006870466899721229,0.04706704030804178,0.08595688812870611,1.0,0,0,1880,0,0,0,4,1876,0.9469517646951878,0.9118977675095518,0.8953127900019605,1.0,10,11,4,,,,,,,,,,,,,,,,,,,,0.26666666666666666,57.733333333333334,-2.6266666650772095,0.6,0.0,0.06666666666666667,57.733333333333334,-0.6666666666666666,0.6,0.0,0.3333333333333333,3000,0.109,327,277,5,0.0,4,1,5,0,0,0
