exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,non_timeout_failure_rate,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rl_agent_3,fail_rule_Collision,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way,fail_rule_Simultaneous_Intersection_Entry
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,1,20000,4620.426220178604,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,30.2,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.2,34.84615384615385,28.69757174392936,30.2,34.84615384615385,28.69757174392936,54.0,0.5720689972479325,-23.8,0,0,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,119,199,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.333333333333332,0.30000108083089194,0.0,0.8666666666666667,0.13333333333333333,20000,0.07045,1409,1129,80,0.0,2,2,1,77,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,2,40000,9366.000569820404,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,30.133333333333333,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.133333333333333,34.76923076923077,28.761061946902654,30.133333333333333,34.76923076923077,28.761061946902654,54.0,0.5701544089082967,-23.866666666666667,0,0,454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,63,283,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.266666666666666,0.30000104904174807,0.0,0.8666666666666667,0.13333333333333333,20000,0.05485,1097,984,80,0.0,2,2,1,77,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,3,60000,14136.05467581749,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,30.133333333333333,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.133333333333333,34.76923076923077,28.761061946902654,30.133333333333333,34.76923076923077,28.761061946902654,54.0,0.5703863049648565,-23.866666666666667,0,0,454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,36,329,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.266666666666666,0.30000108083089194,0.0,0.8666666666666667,0.13333333333333333,20000,0.0437,874,820,84,0.0,2,2,1,81,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,4,80000,18983.17271375656,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,29.933333333333334,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,29.933333333333334,34.53846153846154,28.953229398663698,29.933333333333334,34.53846153846154,28.953229398663698,54.0,0.5664093939105798,-24.066666666666666,0,0,451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27,16,376,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.066666666666666,0.30000104904174807,0.0,0.8666666666666667,0.13333333333333333,20000,0.0429,858,830,80,0.0,2,2,1,77,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,5,100000,23801.59038543701,0.8666666666666667,15,0.8666666666666667,-0.2599997508029143,0.13333333333333333,0.0,30.066666666666666,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.066666666666666,34.69230769230769,28.824833702882483,30.066666666666666,34.69230769230769,28.824833702882483,54.0,0.5692933994669721,-23.933333333333334,0,0,453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27,17,394,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.2,-0.25999908447265624,0.0,0.8666666666666667,0.13333333333333333,20000,0.0446,892,861,82,0.0,2,2,1,79,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,6,120000,28655.90900182724,0.8666666666666667,15,0.8666666666666667,-0.2599997508029143,0.13333333333333333,0.0,30.066666666666666,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.066666666666666,34.69230769230769,28.824833702882483,30.066666666666666,34.69230769230769,28.824833702882483,54.0,0.5686266617573955,-23.933333333333334,0,0,453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31,20,398,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.2,-0.25999908447265624,0.0,0.8666666666666667,0.13333333333333333,20000,0.03815,763,743,80,0.0,2,2,1,77,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,7,140000,33549.12212395668,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,30.2,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.2,34.84615384615385,28.69757174392936,30.2,34.84615384615385,28.69757174392936,54.0,0.5713766899559531,-23.8,0,0,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,12,400,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.333333333333332,0.3000011444091797,0.0,0.8666666666666667,0.13333333333333333,20000,0.0466,932,916,82,0.0,2,2,0,80,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,8,160000,38456.14196181297,0.8666666666666667,15,0.8666666666666667,-0.2599997508029143,0.13333333333333333,0.0,30.266666666666666,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,30.266666666666666,34.92307692307692,28.634361233480178,30.266666666666666,34.92307692307692,28.634361233480178,54.0,0.5722344384661232,-23.733333333333334,0,0,456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34,17,407,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.4,-0.2599989891052246,0.0,0.8666666666666667,0.13333333333333333,20000,0.04215,843,840,83,0.0,2,2,1,80,0
exp1_compact3_easy_ppo_k1,,,,PPO,unknown,2,val,9,180000,43342.61083269119,0.8666666666666667,15,0.8666666666666667,0.3000003509223461,0.13333333333333333,0.0,29.866666666666667,1,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.0,13,2,0,0.8666666666666667,0.8666666666666667,0.0,0.0,29.866666666666667,34.46153846153846,29.017857142857142,29.866666666666667,34.46153846153846,29.017857142857142,54.0,0.5654997823959337,-24.133333333333333,0,0,450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28,9,415,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.0,0.30000104904174807,0.0,0.8666666666666667,0.13333333333333333,20000,0.0333,666,667,80,0.0,2,2,0,78,0
