eval_index,timestep,num_rl_agents,tsr,timeout_rate,non_timeout_failure_rate,mean_reward,mean_episode_length_per_car,mean_steps_per_completed_car,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,traffic_violation_count,rollout_traffic_violations_since_last_eval,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,action_slow_count,action_fast_count,action_normal_count,action_stop_count,agent_car_1_mean_reward,agent_car_2_mean_reward
1,3000,2,0.0,1.0,0.0,-3.0,37.5,1125.0,1.722088909208623,28.733333333333334,0,399,10,13,2,0,0,0,2250,0.0,0.0
2,6000,2,0.0,1.0,0.0,-3.0,37.5,1125.0,1.722088909208623,28.733333333333334,0,281,8,14,3,0,0,0,2250,0.0,0.0
3,9000,2,0.0,0.9333333333333333,0.06666666666666667,-2.8499999890724816,36.03333333333333,1081.0,1.6274652532946443,25.8,1,227,5,16,2,0,59,0,2105,-0.27000001072883606,0.17000000278155009
4,12000,2,0.3333333333333333,0.6666666666666666,0.0,1.1883334261675675,34.5,86.25,1.587516206964111,22.733333333333334,0,277,4,16,3,0,715,0,1355,3.5266673346360524,2.850000500679016
5,15000,2,0.26666666666666666,0.6666666666666666,0.06666666666666667,1.1933334349344173,34.766666666666666,86.91666666666667,1.6208946037639427,23.266666666666666,2,279,4,15,3,0,825,0,1263,3.9133342881997426,2.4733340124289196
6,18000,2,0.3333333333333333,0.6,0.06666666666666667,1.4300001005331675,34.7,80.07692307692308,1.6185725991818178,23.133333333333333,2,237,3,16,4,0,834,0,1250,3.990000969171524,2.4700005849202475
7,20000,2,0.4666666666666667,0.4,0.13333333333333333,2.076666771993041,32.56666666666667,57.470588235294116,1.4949810980232132,18.866666666666667,3,98,2,9,4,0,915,0,1043,3.660000878572464,2.8933339774608613
