exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,agent_car_2_failure_involvement_rate,agent_car_2_mean_active_steps,agent_car_2_mean_reward,agent_car_2_timeout_unresolved_rate,agent_car_2_tsr,agent_car_3_failure_involvement_rate,agent_car_3_mean_active_steps,agent_car_3_mean_reward,agent_car_3_timeout_unresolved_rate,agent_car_3_tsr,non_timeout_failure_rate,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rl_agent_3,fail_rl_agent_6,fail_rl_agent_7,fail_rule_Collision,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way,fail_rule_Simultaneous_Intersection_Entry
exp1_compact3_easy_plpg_k3_centralized,,,,PLPGPPO,unknown,2,val,1,5001,1396.0947623252869,0.6,15,0.6,2.441111260280013,0.26666666666666666,0.13333333333333333,77.0,3,0.6,0.6,0.26666666666666666,0.13333333333333333,9,4,2,1.8,0.6,0.0,0.0,25.666666666666668,42.77777777777778,23.376623376623378,25.666666666666668,42.77777777777778,23.376623376623378,80.86666666666666,1.003989238795753,-3.8666666666666667,413,1154,172,1738,0.5555555555555556,0.7344020593548202,0.8612221323075842,0.126820072952764,0.7670405522001725,0.09323735480577919,0.13211872902861402,0.199857386382474,0.9106060606060606,0,1165,417,1895,413,1154,172,1738,0.7374728622117479,0.7113671699672217,0.7048694611613274,0.7836774066337008,19,15,1,,,,,,,,,,,,,,,,,,,,0.06666666666666667,68.26666666666667,2.6933325668176016,0.13333333333333333,0.6,0.13333333333333333,63.2,1.5899993499120078,0.13333333333333333,0.6,0.06666666666666667,73.86666666666666,3.039999016125997,0.13333333333333333,0.6,0.26666666666666666,5001,0.132373525294941,662,512,41,0.5555555555555556,1,2,1,4,2,35,0
exp1_compact3_easy_plpg_k3_centralized,,,,PLPGPPO,unknown,2,val,2,10002,3560.834115743637,0.7333333333333333,15,0.7333333333333333,2.8755557128538687,0.2,0.06666666666666667,77.4,3,0.7333333333333333,0.7333333333333333,0.2,0.06666666666666667,11,3,1,2.2,0.7333333333333334,0.0,0.0,25.8,35.18181818181818,28.42377260981912,25.8,35.18181818181818,28.42377260981912,80.86666666666666,0.9836369660552579,-3.466666666666667,427,1362,191,1512,0.6363636363636364,0.7178320389759448,0.8624315818458078,0.14459954286986304,0.8004009163802979,0.1138593772217828,0.1536630654807831,0.19810393362552492,0.9206081081081081,0,1097,480,1915,427,1362,191,1512,0.720347518302161,0.6969136528946558,0.6901555271230623,0.7636835158008864,22,11,3,,,,,,,,,,,,,,,,,,,,0.0,65.66666666666667,3.8533326427141827,0.06666666666666667,0.7333333333333333,0.2,59.666666666666664,1.266665897766749,0.06666666666666667,0.7333333333333333,0.06666666666666667,73.93333333333334,3.506665430466334,0.06666666666666667,0.7333333333333333,0.2,5001,0.14217156568686262,711,480,30,0.6363636363636364,3,1,4,0,26,0
exp1_compact3_easy_plpg_k3_centralized,,,,PLPGPPO,unknown,2,val,3,15003,6183.825644016266,0.7333333333333333,15,0.4666666666666667,2.1933334769060213,0.26666666666666666,0.26666666666666666,85.73333333333333,3,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666,7,4,4,1.4,0.4666666666666666,0.0,0.0,28.57777777777778,61.23809523809524,16.329704510108865,28.57777777777778,61.23809523809524,16.329704510108865,80.86666666666666,1.082996507172329,4.866666666666666,382,984,175,2329,0.875,0.64975946044275,0.8158910395794137,0.16613157913666363,0.8434108527131783,0.11973038123646408,0.19607864543603065,0.2519745358369417,0.9104477611940298,0,1433,392,2045,382,984,175,2329,0.6494881007165795,0.6221892397922948,0.615244701801792,0.7118104966126324,18,14,0,,,,,,,,,,,,,,,,,,,,0.0,80.86666666666666,3.276666021347046,0.26666666666666666,0.4666666666666667,0.2,76.86666666666666,0.7799992521603902,0.26666666666666666,0.4666666666666667,0.06666666666666667,83.46666666666667,2.523332581917445,0.26666666666666666,0.4666666666666667,0.26666666666666666,5001,0.13977204559088183,699,505,49,0.875,3,1,4,1,44,0
