exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way
exp1_compact3_easy_plpg_k1_softtrafficshield_ccsoft,,,,PLPGPPO,unknown,2,val,1,2000,380.7352204322815,1.0,15,1.0,4.345333366096019,0.0,0.0,53.13333333333333,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,53.13333333333333,53.13333333333333,18.820577164366373,53.13333333333333,53.13333333333333,18.820577164366373,48.4,1.1119974634403944,4.733333333333333,0,0,453,344,0.0,0.8729746909332994,0.9128097573965975,0.03983506646329815,1.0,0.0383765952547117,0.13228012572791675,0.22154924929039166,1.0,0,0,797,0,0,0,453,344,0.9070910976701878,0.8131128817310597,0.7784507697917885,1.0,2,2,25,,,,,,,,,,,,,,,,,,,,0.0,53.13333333333333,4.345333449045817,0.0,1.0,2000,0.014,28,19,0,0.0,0,0
exp1_compact3_easy_plpg_k1_softtrafficshield_ccsoft,,,,PLPGPPO,unknown,2,val,2,4000,1115.6723477840424,1.0,15,1.0,4.421333361789584,0.0,0.0,45.53333333333333,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,45.53333333333333,45.53333333333333,21.961932650073205,45.53333333333333,45.53333333333333,21.961932650073205,48.4,0.9277801172107036,-2.8666666666666667,0,0,460,223,0.0,0.8451008644844044,0.8945515598245456,0.049450695340141196,1.0,0.047414455141484915,0.1626515666221979,0.267388008529454,1.0,0,0,683,0,0,0,460,223,0.8890345540786732,0.7740569502158884,0.7326120104569817,1.0,3,5,23,,,,,,,,,,,,,,,,,,,,0.0,45.53333333333333,4.421333567301432,0.0,1.0,2000,0.045,90,55,0,0.0,0,0
exp1_compact3_easy_plpg_k1_softtrafficshield_ccsoft,,,,PLPGPPO,unknown,2,val,3,6000,1932.5682518482208,1.0,15,1.0,4.420000029231111,0.0,0.0,45.666666666666664,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,45.666666666666664,45.666666666666664,21.8978102189781,45.666666666666664,45.666666666666664,21.8978102189781,48.4,0.93024281743633,-2.7333333333333334,0,0,458,227,0.0,0.8408929818303046,0.891286944733919,0.05039396290361446,1.0,0.04855472481789162,0.1659543992176543,0.270469121346726,1.0,0,0,685,0,0,0,458,227,0.8876342553291877,0.7714939555982604,0.729530897845317,1.0,0,2,25,,,,,,,,,,,,,,,,,,,,0.0,45.666666666666664,4.420000155766805,0.0,1.0,2000,0.0265,53,32,0,0.0,0,0
exp1_compact3_easy_plpg_k1_softtrafficshield_ccsoft,,,,PLPGPPO,unknown,2,val,4,8000,2760.258539915085,1.0,15,1.0,4.4186666948099935,0.0,0.0,45.8,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,45.8,45.8,21.83406113537118,45.8,45.8,21.83406113537118,48.4,0.9357709461770116,-2.6,0,0,461,226,0.0,0.8385433719494805,0.8887772382260063,0.05023386627652586,1.0,0.048316293147974136,0.16631185971580045,0.26778228253972064,1.0,0,0,687,0,0,0,461,226,0.8887320709193811,0.773770075220902,0.7322177369434935,1.0,0,0,31,,,,,,,,,,,,,,,,,,,,0.0,45.8,4.418666855494181,0.0,1.0,2000,0.033,66,45,0,0.0,0,0
exp1_compact3_easy_plpg_k1_softtrafficshield_ccsoft,,,,PLPGPPO,unknown,2,val,5,10000,3578.9625573158264,1.0,15,1.0,4.426666697238883,0.0,0.0,45.0,1,1.0,1.0,0.0,0.0,15,0,0,1.0,1.0,0.0,0.0,45.0,45.0,22.22222222222222,45.0,45.0,22.22222222222222,48.4,0.9208319218438278,-3.4,0,0,454,221,0.0,0.8367760282975656,0.886893606627429,0.05011757832986337,1.0,0.048335596611378366,0.1666213705583855,0.2677471735190462,1.0,0,0,675,0,0,0,454,221,0.8886078039805094,0.773846020521941,0.7322528444396125,1.0,2,7,19,,,,,,,,,,,,,,,,,,,,0.0,45.0,4.426666895548503,0.0,1.0,2000,0.035,70,47,0,0.0,0,0
