exp_name,assignment_name,model_slot_mapping,permutation_index,method,difficulty,seed,split,eval_index,timestep,wall_clock_time_sec,best_tsr_so_far,num_eval_episodes,tsr,mean_reward,failure_rate,timeout_rate,mean_episode_length,num_rl_agents,mean_agent_tsr,joint_tsr,joint_failure_rate,joint_timeout_rate,episodes_all_k_success,episodes_joint_failure,episodes_joint_timeout,mean_completed_rl_agents,mean_completed_rl_fraction,mean_completed_rl_agents_before_failure,mean_completed_rl_agents_before_timeout,mean_episode_length_per_rl_agent,mean_steps_per_completed_rl_agent,successful_rl_agents_per_1k_episode_steps,mean_episode_length_per_car,mean_steps_per_completed_car,successful_cars_per_1k_episode_steps,mean_expert_reference_step_count,mean_policy_to_expert_step_ratio,mean_excess_steps_vs_expert,action_slow_count,action_normal_count,action_fast_count,action_stop_count,mean_decision_succ,mean_base_policy_safe_prob,mean_shielded_policy_safe_prob,mean_safety_gain,shield_intervention_rate,mean_policy_kl_base_to_shielded,mean_l1_shift_base_to_shielded,hazard_step_rate,shield_forced_stop_rate,base_action_slow_count,base_action_normal_count,base_action_fast_count,base_action_stop_count,shielded_action_slow_count,shielded_action_normal_count,shielded_action_fast_count,shielded_action_stop_count,mean_safe_prob_action_slow,mean_safe_prob_action_normal,mean_safe_prob_action_fast,mean_safe_prob_action_stop,rollout_failures_since_last_eval,rollout_timeouts_since_last_eval,rollout_successes_since_last_eval,goal_completion_rate,mean_agent_goal_completion_rate,failure_rate_per_goal,failure_rate_per_1k_steps,unfinished_goal_rate,completed_goals,failed_goals,active_goals_at_budget,deployment_count,failure_reset_count,resolved_goal_attempts,resolved_goal_quota_per_agent,micro_rollout_tsr,micro_rollout_failure_rate,macro_rollout_tsr,macro_rollout_failure_rate,mean_steps_per_resolved_goal_attempt,successful_goals_per_1k_steps,resolved_goal_attempts_per_1k_steps,agent_car_1_failure_involvement_rate,agent_car_1_mean_active_steps,agent_car_1_mean_reward,agent_car_1_timeout_unresolved_rate,agent_car_1_tsr,agent_car_2_failure_involvement_rate,agent_car_2_mean_active_steps,agent_car_2_mean_reward,agent_car_2_timeout_unresolved_rate,agent_car_2_tsr,agent_car_3_failure_involvement_rate,agent_car_3_mean_active_steps,agent_car_3_mean_reward,agent_car_3_timeout_unresolved_rate,agent_car_3_tsr,non_timeout_failure_rate,rollout_agent_steps_since_last_eval,rollout_required_stop_rate_since_last_eval,rollout_stop_needed_steps_since_last_eval,rollout_traffic_violations_since_last_eval,traffic_violation_count,decision_succ_action_stop,fail_rl_agent_6,fail_rl_agent_7,fail_rule_Collision,fail_rule_Collision_Close,fail_rule_Intersection_Right-of-Way,fail_rule_Simultaneous_Intersection_Entry
agr,,,,PLPGPPO,unknown,2,val,1,5001,1553.0890791416168,0.13333333333333333,15,0.13333333333333333,0.7111112075547378,0.3333333333333333,0.5333333333333333,102.53333333333333,3,0.17777777910232545,0.13333333333333333,0.3333333333333333,0.5333333333333333,2,5,8,0.5333333333333333,0.17777777777777778,0.0,0.25,34.17777777777778,192.25,5.201560468140442,34.17777777777778,192.25,5.201560468140442,80.86666666666666,1.256540893733665,21.666666666666668,0,714,260,3655,1.0,0.803814472223003,0.8043510803112228,0.0005366080882199565,1.0,0.0003905147765498535,0.022485063510081196,0.2630665340551575,1.0,0,29,665,3935,0,714,260,3655,0.8156177011775414,0.7926021294527884,0.7850999310081529,0.8219243526510246,28,11,1,,,,,,,,,,,,,,,,,,,,0.0,90.86666666666666,2.3899996757507322,0.4,0.26666666666666666,0.26666666666666666,97.4,-1.3966665585835776,0.5333333333333333,0.13333333333333333,0.06666666666666667,100.6,1.139999936024348,0.5333333333333333,0.13333333333333333,0.3333333333333333,5001,0.12837432513497302,642,665,8,1.0,4,1,5,0,0,3
agr,,,,PLPGPPO,unknown,2,val,2,10002,4254.557280063629,0.2,15,0.2,0.5377778137723604,0.4666666666666667,0.3333333333333333,72.86666666666666,3,0.2444444457689921,0.2,0.4666666666666667,0.3333333333333333,3,7,5,0.7333333333333333,0.24444444444444444,0.0,0.4,24.288888888888888,99.36363636363636,10.064043915827996,24.288888888888888,99.36363636363636,10.064043915827996,80.86666666666666,0.9170116914544626,-8.0,0,0,885,2415,0.9,0.8128376752318758,0.8133044585495284,0.00046678331765261566,1.0,0.00032399932713649996,0.021052714238564172,0.24944394963934566,1.0,0,0,3291,9,0,0,885,2415,0.824313608064796,0.8026367079308538,0.7953728031389641,0.8292580053119949,23,13,2,,,,,,,,,,,,,,,,,,,,0.0,59.8,2.676667104164759,0.2,0.3333333333333333,0.4,71.33333333333333,-2.4433332085609436,0.3333333333333333,0.2,0.06666666666666667,71.06666666666666,1.3800002018610635,0.3333333333333333,0.2,0.4666666666666667,5001,0.118376324735053,592,617,14,0.9,6,1,7,0,7,0
agr,,,,PLPGPPO,unknown,2,val,3,15003,6659.323816537857,0.26666666666666666,15,0.26666666666666666,0.9955555508534114,0.4,0.3333333333333333,77.6,3,0.31111111243565875,0.26666666666666666,0.4,0.3333333333333333,4,6,5,0.9333333333333333,0.3111111111111111,0.0,0.4,25.866666666666667,83.14285714285714,12.027491408934708,25.866666666666667,83.14285714285714,12.027491408934708,80.86666666666666,0.9681632066059778,-3.2666666666666666,0,0,1031,2479,0.3333333333333333,0.7781738529857407,0.7788844845913074,0.0007106316055667366,1.0,0.0005398907664694964,0.026276631767933184,0.2868076662668306,1.0,0,0,3510,0,0,0,1031,2479,0.7900741028989482,0.765462698046638,0.7586312793938184,0.7987548675462391,23,12,3,,,,,,,,,,,,,,,,,,,,0.0,59.46666666666667,2.8733336985111237,0.2,0.4,0.4,76.0,-2.1799999117851256,0.3333333333333333,0.26666666666666666,0.0,75.13333333333334,2.2933336714903514,0.3333333333333333,0.26666666666666666,0.4,5001,0.11797640471905618,590,594,699,0.3333333333333333,6,6,0,30,663
agr,,,,PLPGPPO,unknown,2,val,4,20004,8824.165067195892,0.26666666666666666,15,0.2,0.42222225355605286,0.4666666666666667,0.3333333333333333,72.33333333333333,3,0.22222222288449606,0.2,0.4666666666666667,0.3333333333333333,3,7,5,0.6666666666666666,0.2222222222222222,0.0,0.2,24.11111111111111,108.5,9.216589861751151,24.11111111111111,108.5,9.216589861751151,80.86666666666666,0.9132015062692775,-8.533333333333333,0,0,779,2497,0.8,0.7768147026844805,0.7775215560044998,0.0007068533200192946,1.0,0.0005294752484968561,0.0265139277128364,0.29413001432842023,1.0,0,0,3272,4,0,0,779,2497,0.7891191924775477,0.7637375008419466,0.7560230049512762,0.7985321872109168,27,11,2,,,,,,,,,,,,,,,,,,,,0.0,64.8,2.323333668708801,0.26666666666666666,0.26666666666666666,0.3333333333333333,69.26666666666667,-1.8366666555404663,0.3333333333333333,0.2,0.13333333333333333,71.2,0.7800002316633861,0.3333333333333333,0.2,0.4666666666666667,5001,0.11437712457508498,572,646,594,0.8,5,2,7,0,14,573
agr,,,,PLPGPPO,unknown,2,val,5,25005,10546.430225133896,0.3333333333333333,15,0.3333333333333333,0.5322222643842299,0.5333333333333333,0.13333333333333333,61.13333333333333,3,0.35555555621782936,0.3333333333333333,0.5333333333333333,0.13333333333333333,5,8,2,1.0666666666666667,0.35555555555555557,0.0,0.5,20.377777777777776,57.3125,17.448200654307524,20.377777777777776,57.3125,17.448200654307524,80.86666666666666,0.7331070441557476,-19.733333333333334,0,0,1022,1753,0.3,0.7853830151729756,0.7860498843751512,0.0006668692021756558,1.0,0.0005053268711141369,0.024878193564243145,0.2717001091735857,1.0,0,0,2775,0,0,0,1022,1753,0.7966242405530569,0.7740353369712829,0.7675610008540454,0.8037942451614517,17,13,4,,,,,,,,,,,,,,,,,,,,0.0,45.0,2.550000301996867,0.06666666666666667,0.4,0.4,56.333333333333336,-2.079999832312266,0.13333333333333333,0.3333333333333333,0.13333333333333333,60.06666666666667,1.1266669631004333,0.13333333333333333,0.3333333333333333,0.5333333333333333,5001,0.1187762447510498,594,617,799,0.3,6,2,8,0,48,743
agr,,,,PLPGPPO,unknown,2,val,6,30006,12206.462720870972,0.3333333333333333,15,0.26666666666666666,0.15444448292255403,0.5333333333333333,0.2,62.13333333333333,3,0.2888888895511627,0.26666666666666666,0.5333333333333333,0.2,4,8,3,0.8666666666666667,0.2888888888888889,0.0,0.3333333333333333,20.711111111111112,71.6923076923077,13.948497854077253,20.711111111111112,71.6923076923077,13.948497854077253,80.86666666666666,0.7699236347371686,-18.733333333333334,0,0,990,1830,0.18181818181818182,0.7748521200097199,0.775650251989669,0.0007981319799490854,1.0,0.000593142269985463,0.02744667684883936,0.2961017699965031,1.0,0,0,2820,0,0,0,990,1830,0.7869549288394603,0.7628220821737398,0.753744341528162,0.7965650974858737,22,13,2,,,,,,,,,,,,,,,,,,,,0.13333333333333333,58.333333333333336,0.9566669523715973,0.2,0.26666666666666666,0.3333333333333333,48.06666666666667,-1.3333330829938252,0.13333333333333333,0.3333333333333333,0.13333333333333333,60.733333333333334,0.840000162521998,0.2,0.26666666666666666,0.5333333333333333,5001,0.10957808438312337,548,629,873,0.18181818181818182,2,5,2,9,0,74,790
agr,,,,PLPGPPO,unknown,2,val,7,35007,13796.840971946716,0.3333333333333333,15,0.3333333333333333,-0.1722220964729786,0.6666666666666666,0.0,32.4,3,0.4000000019868215,0.3333333333333333,0.6666666666666666,0.0,5,10,0,1.2,0.39999999999999997,0.3,0.0,10.8,27.0,37.03703703703704,10.8,27.0,37.03703703703704,80.86666666666666,0.43172895664735056,-48.46666666666667,216,0,988,284,0.1,0.8567068962560546,0.8571849292725005,0.0004780330164458162,1.0,0.0003435112874637613,0.018035830389107426,0.1808103817910637,1.0,0,0,1488,0,216,0,988,284,0.8667203236811905,0.8518544580106453,0.8439649105152135,0.8648013590324309,17,14,3,,,,,,,,,,,,,,,,,,,,0.13333333333333333,26.466666666666665,1.7000004390875498,0.0,0.4666666666666667,0.26666666666666666,24.066666666666666,-0.5799997846285502,0.0,0.4,0.26666666666666666,30.933333333333334,-1.6366663297017416,0.0,0.3333333333333333,0.6666666666666666,5001,0.11977604479104179,599,609,368,0.1,2,4,4,10,0,203,155
agr,,,,PLPGPPO,unknown,2,val,8,40008,15165.167880773544,0.4,15,0.4,0.020000153159101804,0.6,0.0,38.0,3,0.4444444457689921,0.4,0.6,0.0,6,9,0,1.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,12.666666666666666,28.5,35.08771929824562,12.666666666666666,28.5,35.08771929824562,80.86666666666666,0.5008367669945677,-42.86666666666667,224,0,1059,454,0.1,0.8393855078438609,0.8399315334697804,0.0005460256259195682,1.0,0.00040097882608986564,0.019992304821088522,0.2035707318635253,1.0,1,0,1736,0,224,0,1059,454,0.8497714139156528,0.833093469659007,0.825235132829307,0.8501284837242372,15,15,3,,,,,,,,,,,,,,,,,,,,0.13333333333333333,30.733333333333334,1.6866671025753022,0.0,0.4666666666666667,0.3333333333333333,30.4,-1.069999667008718,0.0,0.4666666666666667,0.2,35.93333333333333,-0.5566664338111877,0.0,0.4,0.6,5001,0.13697260547890422,685,730,471,0.1,2,5,3,10,2,220,239
agr,,,,PLPGPPO,unknown,2,val,9,45009,17000.844229459763,0.4,15,0.26666666666666666,-2.5088885431488355,0.7333333333333333,0.0,19.2,3,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.0,4,11,0,0.8,0.26666666666666666,0.0,0.0,6.4,24.0,41.666666666666664,6.4,24.0,41.666666666666664,80.86666666666666,0.2710888233403804,-61.666666666666664,35,0,803,59,0.0,0.8811069376758376,0.8814391617392218,0.0003322240633842273,1.0,0.00024007140325123824,0.01427300561763504,0.13999664503977186,1.0,0,0,897,0,35,0,803,59,0.8900593737163139,0.8785048206248544,0.8725619010768474,0.8840590389808817,19,15,2,,,,,,,,,,,,,,,,,,,,0.0,16.466666666666665,2.33333354194959,0.0,0.26666666666666666,0.6,18.0,-9.226666331291199,0.0,0.26666666666666666,0.13333333333333333,16.933333333333334,-0.6333329518636067,0.0,0.26666666666666666,0.7333333333333333,5001,0.11077784443111378,554,621,227,0.0,9,2,11,1,146,69
agr,,,,PLPGPPO,unknown,2,val,10,50010,18268.695462465286,0.4,15,0.3333333333333333,-3.439999535555641,0.6666666666666666,0.0,20.333333333333332,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,5,10,0,1.0,0.3333333333333333,0.0,0.0,6.777777777777778,20.333333333333332,49.18032786885246,6.777777777777778,20.333333333333332,49.18032786885246,80.86666666666666,0.2760294090415593,-60.53333333333333,37,0,873,35,0.0,0.8883691563808098,0.8886847359793527,0.00031557959854287447,1.0,0.00022486407721227913,0.01360000714107796,0.1308637684615201,1.0,0,0,945,0,37,0,873,35,0.897239666830295,0.886489941834142,0.8802946401966942,0.8903260442945692,19,15,2,,,,,,,,,,,,,,,,,,,,0.13333333333333333,17.733333333333334,-0.38999964594841,0.0,0.3333333333333333,0.5333333333333333,17.733333333333334,-10.269999670982362,0.0,0.3333333333333333,0.06666666666666667,18.266666666666666,0.3400003472963969,0.0,0.3333333333333333,0.6666666666666666,5001,0.10617876424715057,531,553,239,0.0,2,8,1,11,1,166,61
